AMIE,Nombre_Institucion,Provincia,Canton,Parroquia,Sostenimiento,Area,Total_Anios_Registrados,Primer_Anio,Ultimo_Anio
13H04850,SAN FRANCISCO DE ASIS,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,15,2011-2012,2025-2026
13H04991,SAN GREGORIO,MANABI,PORTOVIEJO,SAN PABLO,Fiscal,Urbana,7,2011-2012,2018-2019
13H05138,SAN JOSE,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,15,2011-2012,2025-2026
13H05143,SANTA CECILIA,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,15,2011-2012,2025-2026
13H04831,TIA VANE,MANABI,CHONE,SANTA RITA,Particular,Urbana,15,2011-2012,2025-2026
13H05091,UNIDAD EDUCATIVA DEL MILENIO TEMISTOCLES CHICA SALDARREAGA,MANABI,CHONE,CANUTO,Fiscal,Rural,15,2011-2012,2025-2026
13H04917,UNIDAD EDUCATIVA PARTICULAR A DISTANCIA CENTEBAD,MANABI,PORTOVIEJO,SAN PABLO,Particular,Urbana,6,2011-2012,2016-2017
14H00619,31 DE ENERO,MORONA SANTIAGO,TIWINTZA,SAN JOSE DE MORONA,Fiscal,Rural,15,2011-2012,2025-2026
14H00128,JUAN BAUTISTA AGUIRRE,MORONA SANTIAGO,GUALAQUIZA,SAN MIGUEL DE CUYES,Fiscal,Rural,15,2011-2012,2025-2026
14B00491,PEDRO KANUS,MORONA SANTIAGO,TAISHA,MACUMA,Fiscal,Rural,15,2011-2012,2025-2026
14H00710,ROSA DOMINGA YUMA,MORONA SANTIAGO,SUCUA,SUCUA,Fiscal,Urbana,15,2011-2012,2025-2026
14B00505,SANTO DOMINGO,MORONA SANTIAGO,SAN JUAN BOSCO,SAN CARLOS DE LIMON,Fiscal,Rural,15,2011-2012,2025-2026
14H00707,SIN NOMBRE,MORONA SANTIAGO,LIMON INDANZA,GENERAL LEONIDAS PLAZA GUTIERREZ,Fiscal,Urbana,15,2011-2012,2025-2026
14H00641,U ED DR CAMILO GALLEGOS DOMINGUEZ  EXTENSION HUAMBOYA,MORONA SANTIAGO,HUAMBOYA,HUAMBOYA,Fiscomisional,Urbana,15,2011-2012,2025-2026
14H00700,U ED DR CAMILO GALLEGOS DOMINGUEZ  EXTENSION SUCUA,MORONA SANTIAGO,SUCUA,SUCUA,Fiscomisional,Urbana,15,2011-2012,2025-2026
14H00631,U ED DR CAMILO GALLEGOS DOMINGUEZ EXTENSION GUALAQUIZA,MORONA SANTIAGO,GUALAQUIZA,GUALAQUIZA,Fiscomisional,Urbana,15,2011-2012,2025-2026
15H00368,ESPECIAL ARCHIDONA,NAPO,ARCHIDONA,ARCHIDONA,Fiscal,Urbana,15,2011-2012,2025-2026
15H00365,KINTI URKU,NAPO,ARCHIDONA,COTUNDO,Fiscal,Rural,6,2011-2012,2016-2017
15H00366,MUNDO DE ABEJITAS,NAPO,TENA,TENA,Fiscal,Urbana,6,2011-2012,2016-2017
15H00361,SAN ANTONIO DE TOGLOT,NAPO,TENA,TENA,Fiscal,Urbana,6,2011-2012,2016-2017
15H00362,SAN PEDRO DE CHIMBIYACU,NAPO,ARCHIDONA,COTUNDO,Fiscal,Rural,6,2011-2012,2016-2017
15B00196,TADE ENOMENGA,NAPO,TENA,CHONTAPUNTA,Fiscal,Rural,9,2011-2012,2019-2020
22H00521,5 DE AGOSTO,ORELLANA,ORELLANA,LA BELLEZA,Fiscal,Rural,15,2011-2012,2025-2026
22H00244,EXTENSION SAMONA,ORELLANA,AGUARICO,CAPITAN AUGUSTO RIVADENEYRA,Fiscomisional,Rural,6,2011-2012,2016-2017
22B00175,NELSON ANDY,ORELLANA,ORELLANA,TARACOA (NUEVA ESPERANZA: YUCA),Fiscal,Rural,9,2011-2012,2019-2020
22H00506,ORELLANA YACHANA INTI 0 EXTENSION SANTA TERESITA,ORELLANA,AGUARICO,NUEVO ROCAFUERTE,Fiscomisional,Urbana,6,2011-2012,2016-2017
22H00251,ORELLANA YACHANA INTI EXTENSION BOCA TIPUTINI,ORELLANA,AGUARICO,TIPUTINI,Fiscomisional,Rural,6,2011-2012,2016-2017
16H00412,HARVARD,PASTAZA,PASTAZA,PUYO,Particular,Urbana,15,2011-2012,2025-2026
16B00290,INIAK,PASTAZA,PASTAZA,RIO CORRIENTES,Fiscal,Rural,15,2011-2012,2025-2026
16H00320,KAMUNKUI,PASTAZA,PASTAZA,SARAYACU,Fiscal,Rural,15,2011-2012,2025-2026
16B00279,LORO KACHI,PASTAZA,ARAJUNO,CURARAY,Fiscal,Rural,15,2011-2012,2025-2026
16B00293,MASURASH,PASTAZA,PASTAZA,SARAYACU,Fiscal,Rural,15,2011-2012,2025-2026
16H00389,MONS ALBERTO  ZAMBRANO PALACIOS EXT PROYECTO ENCUENTRO,PASTAZA,PASTAZA,PUYO,Fiscal,Urbana,15,2011-2012,2025-2026
16H00370,MONS ALBERTO ZAMBRANO PALACIOS EXT ARAJUNO,PASTAZA,ARAJUNO,ARAJUNO,Fiscal,Urbana,8,2011-2012,2018-2019
16H00393,UNIDAD EDUCATIVA 15 DE NOVIEMBRE EXTEN WICHU KACHI,PASTAZA,ARAJUNO,CURARAY,Particular,Rural,6,2011-2012,2016-2017
16B00292,YANA YAKU,PASTAZA,PASTAZA,RIO TIGRE,Fiscal,Rural,15,2011-2012,2025-2026
17H03481,10 DE MARZO,PICHINCHA,QUITO,CALDERON (CARAPUNGO),Particular,Rural,15,2011-2012,2025-2026
17H03518,CENTRO DE FORMACION ARTESANAL GEOVANNA,PICHINCHA,QUITO,CHIMBACALLE,Particular,Urbana,7,2011-2012,2017-2018
17H03540,CIUDAD DE BABAHOYO,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,Fiscal,Urbana,15,2011-2012,2025-2026
17H03541,CORSINO DURAN,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,Fiscal,Urbana,15,2011-2012,2025-2026
17H03482,ESPINDOLA,PICHINCHA,QUITO,CARCELEN,Particular,Urbana,11,2011-2012,2021-2022
17H00721,JESUS DEL GRAN PODER,PICHINCHA,QUITO,ITCHIMBIA,Particular,Urbana,9,2011-2012,2019-2020
17H03377,JOSE MARIA VELAZ,PICHINCHA,PEDRO VICENTE MALDONADO,PEDRO VICENTE MALDONADO,Fiscomisional,Urbana,15,2011-2012,2025-2026
17H03566,JOSE MARIA VELAZ EXTENSION 14 SAN GABRIEL,PICHINCHA,QUITO,RUMIPAMBA,Fiscomisional,Urbana,15,2011-2012,2025-2026
17H03321,LUIS DE LA TORRE,PICHINCHA,QUITO,ITCHIMBIA,Particular,Urbana,15,2011-2012,2025-2026
17H02951,MATILDE ALVAREZ,PICHINCHA,QUITO,GUAMANI,Particular,Urbana,15,2011-2012,2025-2026
17H03078,NIDO LA CIGUENA,PICHINCHA,QUITO,GUAMANI,Particular,Urbana,15,2011-2012,2025-2026
17H03444,POPULAR A DISTANCIA  ISRAEL,PICHINCHA,QUITO,PUEMBO,Particular,Rural,13,2011-2012,2023-2024
17H03515,POPULAR JUAN LEON MERA,PICHINCHA,QUITO,CENTRO HISTORICO,Particular,Urbana,9,2011-2012,2019-2020
17H03404,PRIMARIA  POPULAR BUEN PASTOR,PICHINCHA,QUITO,CONOCOTO,Fiscal,Rural,6,2011-2012,2016-2017
17H03548,PRIMARIA POPULAR CENIT,PICHINCHA,QUITO,LA FERROVIARIA,Fiscomisional,Urbana,6,2011-2012,2016-2017
17H03455,PRIMARIA POPULAR LA BASILICA.,PICHINCHA,QUITO,SAN JUAN,Fiscal,Urbana,8,2011-2012,2018-2019
17H03436,PRIMARIA POPULAR MITAD DEL MUNDO,PICHINCHA,QUITO,SAN ANTONIO,Fiscal,Rural,6,2011-2012,2016-2017
17H03543,REMIGIO TAMARIZ CRESPO,PICHINCHA,SAN MIGUEL DE LOS BANCOS,SAN MIGUEL DE LOS BANCOS,Fiscal,Urbana,15,2011-2012,2025-2026
17H03550,SAN CARLOS,PICHINCHA,QUITO,COTOCOLLAO,Fiscal,Urbana,6,2011-2012,2016-2017
17H03562,SAN FRANCISCO DE ASIS,PICHINCHA,QUITO,BELISARIO QUEVEDO,Particular,Urbana,15,2011-2012,2025-2026
17H03560,SAN JOSE DE LA COMUNA,PICHINCHA,QUITO,BELISARIO QUEVEDO,Particular,Urbana,6,2011-2012,2016-2017
17H03513,SAN MARINO DEL VALLE,PICHINCHA,QUITO,ALANGASI,Particular,Rural,9,2011-2012,2019-2020
17H00916,SEGUNDO TORRES,PICHINCHA,QUITO,LA FERROVIARIA,Particular,Urbana,15,2011-2012,2025-2026
17H02180,SEGUNDO TORRES,PICHINCHA,CAYAMBE,CAYAMBE,Particular,Urbana,15,2011-2012,2025-2026
17H03563,SEMIONOVYCH,PICHINCHA,RUMIÃAHUI,SAN PEDRO DE TABOADA,Particular,Urbana,15,2011-2012,2025-2026
17H03534,SIGLO XXI POPULAR,PICHINCHA,QUITO,POMASQUI,Particular,Rural,9,2011-2012,2019-2020
17H02378,SIMON BOLIVAR POPULAR,PICHINCHA,RUMIÃAHUI,SANGOLQUI,Particular,Urbana,15,2011-2012,2025-2026
17H03552,TESPA,PICHINCHA,QUITO,SOLANDA,Fiscomisional,Urbana,7,2011-2012,2017-2018
17H03503,UNIDAD EDUCATIVA DE PICHINCHA EXTENSION JUAN MONTALVO,PICHINCHA,CAYAMBE,JUAN MONTALVO,Fiscomisional,Urbana,10,2011-2012,2024-2025
17H03305,VIRTUAL  A DISTANCIA IBEROAMERICANO,PICHINCHA,QUITO,MARISCAL SUCRE,Particular,Urbana,15,2011-2012,2025-2026
24H00413,CEREZAL 0 BELLAVISTA,SANTA ELENA,SANTA ELENA,COLONCHE,Fiscal,Rural,15,2011-2012,2025-2026
24H00414,JOSE MARIA VELAZ.S.J EXTENSION 57,SANTA ELENA,SANTA ELENA,SANTA ELENA,Fiscomisional,Urbana,13,2011-2012,2024-2025
23H00735,CENTEBAD,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,15,2011-2012,2025-2026
23H00734,CENTRAL,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ZARACAY,Particular,Urbana,15,2011-2012,2025-2026
23H00350,CRECER,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,9,2011-2012,2019-2020
23H00715,CRISTOBAL OJEDA DAVILA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ZARACAY,Particular,Urbana,15,2011-2012,2025-2026
23H00754,FEDERICO GONZALEZ  SUAREZ,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Particular,Urbana,10,2011-2012,2020-2021
23H00758,FERNANDO VELASCO ABAD,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Particular,Urbana,6,2011-2012,2016-2017
23H00740,IBEROAMERICANO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,13,2011-2012,2023-2024
23H00738,JEAN PIAGET,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,15,2011-2012,2025-2026
23H00757,OSWALDO  GUAYASAMIN,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHIGUILPE,Fiscal,Urbana,15,2011-2012,2025-2026
23H00737,PABLO  PALACIOS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Particular,Urbana,15,2011-2012,2025-2026
23B00015,RAUL ANDRADE,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PUERTO LIMON,Fiscal,Rural,15,2011-2012,2025-2026
23H00742,SIMON BOLIVAR    COL DIS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Particular,Urbana,15,2011-2012,2025-2026
23H00741,SOÃANDO POR EL CAMBIO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Particular,Urbana,15,2011-2012,2025-2026
23H00745,UNIDAD EDUCATIVA DE PICHINCHA EXTENSION PADRE JUAN DE VELASCO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,Fiscal,Rural,15,2011-2012,2025-2026
23H00746,UNIDAD EDUCATIVA DE PICHINCHA EXTENSION SAN JUAN BAUTISTA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,RIO VERDE,Fiscomisional,Urbana,9,2011-2012,2019-2020
23H00747,UNIDAD EDUCATIVA DE PICHINCHA EXTENSION SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscomisional,Urbana,15,2011-2012,2025-2026
23H00748,UNIDAD EDUCATIVA DE PICHINCHA EXTENSION WILLIAM MOREIRA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO DE LOS COLORADOS,Fiscomisional,Urbana,8,2011-2012,2018-2019
21B00230,EDISON MAYANCHA,SUCUMBIOS,PUTUMAYO,PALMA ROJA,Fiscal,Rural,15,2011-2012,2025-2026
21H00855,JORGE GONZALEZG GRANDA,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscal,Urbana,15,2011-2012,2025-2026
21H00852,JUAN RAMON JIMENEZ EXTENSION ALFONSO YEPEZ ACOSTA,SUCUMBIOS,LAGO AGRIO,GENERAL FARFAN,Fiscomisional,Rural,15,2011-2012,2025-2026
21H00091,JUAN RAMON JIMENEZ EXTENSION LUZ Y VIDA,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,14,2011-2012,2024-2025
21H00838,JUAN RAMON JIMENEZ HERRERA EXTENSION 25 DE OCTUBRE,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00847,JUAN RAMON JIMENEZ HERRERA EXTENSION 8 DE ENERO,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00031,JUAN RAMON JIMENEZ HERRERA EXTENSION ABDON CALDERON,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,12,2011-2012,2023-2024
21H00706,JUAN RAMON JIMENEZ HERRERA EXTENSION AMERICANO,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00392,JUAN RAMON JIMENEZ HERRERA EXTENSION BAJO SUCUMBIOS,SUCUMBIOS,GONZALO PIZARRO,LUMBAQUI,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00835,JUAN RAMON JIMENEZ HERRERA EXTENSION CUYABENO,SUCUMBIOS,CUYABENO,TARAPOA,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00330,JUAN RAMON JIMENEZ HERRERA EXTENSION EL BETANO,SUCUMBIOS,LAGO AGRIO,JAMBELI,Fiscomisional,Rural,6,2011-2012,2016-2017
21H00113,JUAN RAMON JIMENEZ HERRERA EXTENSION JUAN MONTALVO,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00307,JUAN RAMON JIMENEZ HERRERA EXTENSION JUVENTUD PROGRESISTA,SUCUMBIOS,LAGO AGRIO,PACAYACU,Fiscomisional,Rural,13,2011-2012,2023-2024
21H00250,JUAN RAMON JIMENEZ HERRERA EXTENSION MANUELITA SAENZ,SUCUMBIOS,LAGO AGRIO,EL ENO,Fiscomisional,Rural,15,2011-2012,2025-2026
21H00043,JUAN RAMON JIMENEZ HERRERA EXTENSION NUEVA CREACION,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,13,2011-2012,2023-2024
21H00310,JUAN RAMON JIMENEZ HERRERA EXTENSION NUEVA ESPERANZA,SUCUMBIOS,LAGO AGRIO,PACAYACU,Fiscomisional,Rural,11,2011-2012,2021-2022
21H00843,JUAN RAMON JIMENEZ HERRERA EXTENSION ORELLANA CINCO,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,6,2011-2012,2016-2017
21H00837,JUAN RAMON JIMENEZ HERRERA EXTENSION POZA HONDA,SUCUMBIOS,CUYABENO,TARAPOA,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00853,JUAN RAMON JIMENEZ HERRERA EXTENSION PROGRESO Y LIBERTAD,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,15,2011-2012,2025-2026
21H00538,JUAN RAMON JIMENEZ HERRERA EXTENSION SAGRADA FAMILIA,SUCUMBIOS,SHUSHUFINDI,SHUSHUFINDI,Fiscomisional,Urbana,12,2011-2012,2022-2023
21H00185,JUAN RAMON JIMENEZ HERRERA EXTENSION SIN FRONTERAS,SUCUMBIOS,LAGO AGRIO,GENERAL FARFAN,Fiscomisional,Rural,15,2011-2012,2025-2026
21H00845,JUAN RAMON JIMENEZ HERRERA EXTENSION TORRES QUICHIMBO,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,6,2011-2012,2016-2017
21H00213,JUAN RAMON JIMENEZ HERRERA EXTENSION UNION Y PROGRESO,SUCUMBIOS,LAGO AGRIO,GENERAL FARFAN,Fiscomisional,Rural,10,2011-2012,2020-2021
21H00425,JUAN RAMON JIMENEZ HERRERA EXTENSION Y DE TIPISHCA,SUCUMBIOS,PUTUMAYO,PALMA ROJA,Fiscomisional,Rural,13,2011-2012,2024-2025
21H00126,JUAN RAMON JIMENEZ HERRERA MATRIZ,SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,Fiscomisional,Urbana,15,2011-2012,2025-2026
21B00225,PASHPANCHU,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Fiscal,Urbana,15,2011-2012,2025-2026
21B00226,PUMA URKU,SUCUMBIOS,LAGO AGRIO,JAMBELI,Fiscal,Rural,15,2011-2012,2025-2026
21B00188,RICARDO SALAZAR,SUCUMBIOS,PUTUMAYO,PUERTO RODRIGUEZ,Fiscal,Rural,15,2011-2012,2025-2026
18H00868,LEMCIS PLUS,TUNGURAHUA,AMBATO,HUACHI CHICO,Particular,Urbana,12,2011-2012,2022-2023
18H00867,UNIKIDS,TUNGURAHUA,AMBATO,HUACHI CHICO,Particular,Urbana,15,2011-2012,2025-2026
19H00421,CELSO BERMEO ROA,ZAMORA CHINCHIPE,PALANDA,PALANDA,Fiscal,Urbana,15,2011-2012,2025-2026
19H00566,IDELSA ROMERO,ZAMORA CHINCHIPE,YANTZAZA (YANZATZA),YANTZAZA (YANZATZA),Fiscal,Urbana,15,2011-2012,2025-2026
19H00575,INTERAKTIVER KINGDERGARTEN SCHULE,ZAMORA CHINCHIPE,ZAMORA,ZAMORA,Particular,Urbana,15,2011-2012,2025-2026
19B00134,JOSE SHARUP,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,Fiscal,Rural,15,2011-2012,2025-2026
19H00576,MERCEDES VALDIVIESO,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Fiscal,Urbana,15,2011-2012,2025-2026
19B00135,YAMA TSAWANT,ZAMORA CHINCHIPE,YANTZAZA (YANZATZA),YANTZAZA (YANZATZA),Fiscal,Urbana,15,2011-2012,2025-2026
01H01797,16 DE ABRIL,AZUAY,PUCARA,SAN RAFAEL DE SHARUG,Fiscal,Rural,14,2012-2013,2025-2026
01H01820,ANGELITOS,AZUAY,CUENCA,HUAYNACAPAC,Particular,Urbana,8,2012-2013,2019-2020
01H01842,ARCO BALENO,AZUAY,CUENCA,MONAY,Particular,Urbana,14,2012-2013,2025-2026
01H01806,CUMORAH,AZUAY,CUENCA,SAN SEBASTIAN,Particular,Urbana,14,2012-2013,2025-2026
01H01803,EDEN,AZUAY,CUENCA,EL VECINO,Particular,Urbana,14,2012-2013,2025-2026
01H01836,FUNDACION DEL DEPORTE,AZUAY,CUENCA,YANUNCAY,Particular,Urbana,14,2012-2013,2025-2026
01H01829,FUNDACION NUESTROS NIÃOS,AZUAY,CUENCA,BAÃOS,Fiscal,Rural,12,2012-2013,2023-2024
01H01812,INEBHYE,AZUAY,CUENCA,HUAYNACAPAC,Particular,Urbana,14,2012-2013,2025-2026
01H01837,LOS PINOS,AZUAY,CUENCA,SAN BLAS,Particular,Urbana,14,2012-2013,2025-2026
01H01841,MIS PEQUEÃOS ANGELITOS,AZUAY,CUENCA,CAÃARIBAMBA,Particular,Urbana,9,2012-2013,2020-2021
01H01807,PASOS,AZUAY,CUENCA,SAN JOAQUIN,Particular,Rural,14,2012-2013,2025-2026
01H01840,PEQUEÃOS EXPLORADORES,AZUAY,CUENCA,SAN SEBASTIAN,Particular,Urbana,9,2012-2013,2021-2022
01H01813,SAN AGUSTIN,AZUAY,CUENCA,SININCAY,Particular,Rural,14,2012-2013,2025-2026
01H01815,SAN MATEO,AZUAY,CUENCA,BELLAVISTA,Particular,Urbana,14,2012-2013,2025-2026
01H01798,TERESA BARROS,AZUAY,CUENCA,MOLLETURO,Fiscal,Rural,14,2012-2013,2025-2026
01B00073,TRIGOPAMBA,AZUAY,NABON,LAS NIEVES (CHAYA),Fiscal,Rural,14,2012-2013,2025-2026
01H00403,UNIDAD EDUCATIVA ARTESANAL PARTICULAR CUENCA,AZUAY,CUENCA,TOTORACOCHA,Particular,Urbana,7,2012-2013,2018-2019
01H01825,UNIDAD EDUCATIVA RICARDO MUÃOZ CHAVEZ,AZUAY,CUENCA,TOTORACOCHA,Fiscal,Urbana,14,2012-2013,2025-2026
01H01794,VICENTE RAMON ROCA,AZUAY,CUENCA,CHAUCHA,Fiscal,Rural,14,2012-2013,2025-2026
04H00496,COLEGIO MILITAR NO. 14 TULCAN,CARCHI,TULCAN,URBINA (TAYA),Fiscomisional,Rural,14,2012-2013,2025-2026
03H00763,SIN NOMBRE.0 GUANGRAS,CAÃAR,AZOGUES,RIVERA,Fiscal,Rural,14,2012-2013,2025-2026
06H01749,CENTRO DE APOYO PARA NIÃOS CON NECESIDADES ESPECIALES,CHIMBORAZO,CHUNCHI,CHUNCHI,Municipal,Urbana,7,2012-2013,2018-2019
05H00893,MORRISON  SCHOOL,COTOPAXI,LATACUNGA,LA MATRIZ,Particular,Urbana,14,2012-2013,2025-2026
07H01484,JOSE MARIA VELAZ,EL ORO,HUAQUILLAS,ECUADOR,Fiscomisional,Urbana,11,2012-2013,2022-2023
08H02245,1 DE MAYO,ESMERALDAS,QUININDE,ROSA ZARATE (QUININDE),Fiscal,Urbana,14,2012-2013,2025-2026
08B00105,JOSE TAPUYO DE LA CRUZ,ESMERALDAS,MUISNE,SAN GREGORIO,Fiscal,Rural,14,2012-2013,2025-2026
08B00106,ROBERTO AÃAPA,ESMERALDAS,ELOY ALFARO,SAN JOSE DE CAYAPAS,Fiscal,Rural,14,2012-2013,2025-2026
09H05761,BUENA ESPERANZA,GUAYAS,GUAYAQUIL,PUNA,Fiscal,Rural,14,2012-2013,2025-2026
09H05670,EUSEBIO IZQUIERDO,GUAYAS,DURAN,ELOY ALFARO (DURAN),Fiscal,Urbana,14,2012-2013,2025-2026
09H06167,FRANCISCO XAVIER AGUIRRE ABAD,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,14,2012-2013,2025-2026
09H06152,LICEO GOLDEN,GUAYAS,GUAYAQUIL,XIMENA,Particular,Urbana,14,2012-2013,2025-2026
09H06168,LICEO OCTUBRINO,GUAYAS,GUAYAQUIL,FEBRES CORDERO,Particular,Urbana,14,2012-2013,2025-2026
09H06056,LOS ANGELES DE MONTEBELLO,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,10,2012-2013,2021-2022
09H01058,NUEVA VISION  N 1571,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,14,2012-2013,2025-2026
09H06158,PROVINCIA DEL GUAYAS,GUAYAS,GUAYAQUIL,NUEVE DE OCTUBRE,Particular,Urbana,14,2012-2013,2025-2026
09H06161,TIA ANGIE,GUAYAS,NARANJAL,SAN CARLOS,Particular,Rural,14,2012-2013,2025-2026
09H06102,U E A DISTANCIA DR EUGENIO ESPEJO EXT 22 U,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2012-2013,2017-2018
09H06104,UNIDAD EDUC PART A DIST DR EUGENIO ESPEJO EXT  17 U,GUAYAS,GUAYAQUIL,TARQUI,Particular,Urbana,6,2012-2013,2017-2018
10H00621,UNIDAD EDUCATIVA DEL MILENIO SUMAK YACHANA WASI,IMBABURA,COTACACHI,IMANTAG,Fiscal,Rural,14,2012-2013,2025-2026
11B00081,CAMINOS DEL SABER,LOJA,LOJA,SAN LUCAS,Fiscal,Rural,14,2012-2013,2025-2026
11H01968,SAGRADO CORAZON,LOJA,GONZANAMA,CHANGAIMINA (LA LIBERTAD),Fiscal,Rural,14,2012-2013,2025-2026
13H05141,16 DE OCTUBRE,MANABI,PICHINCHA,BARRAGANETE,Fiscal,Rural,14,2012-2013,2025-2026
13H05144,ANGEL ELICENIO PEÃARRIETA,MANABI,PICHINCHA,BARRAGANETE,Fiscal,Rural,14,2012-2013,2025-2026
13H05149,JOSE ANGEL,MANABI,PICHINCHA,BARRAGANETE,Fiscal,Rural,14,2012-2013,2025-2026
13H05154,JOSE MARIA VELAZ S.J  EXTENSION 770B JULCUY,MANABI,JIPIJAPA,JULCUY,Fiscomisional,Rural,8,2012-2013,2019-2020
13H05161,NUEVA ESPERANZA,MANABI,SAN VICENTE,CANOA,Particular,Rural,8,2012-2013,2019-2020
13H05145,PAQUISHA,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,14,2012-2013,2025-2026
13H05166,RIOS DE AGUA VIVA,MANABI,MANTA,LOS ESTEROS,Particular,Urbana,14,2012-2013,2025-2026
13H05171,SIMON BOLIVAR,MANABI,PEDERNALES,ATAHUALPA,Fiscal,Rural,14,2012-2013,2025-2026
13H05175,SWANNE,MANABI,MANTA,MANTA,Particular,Urbana,14,2012-2013,2025-2026
14B00223,EXTENSION TAISHA,MORONA SANTIAGO,TAISHA,TAISHA,Fiscal,Urbana,14,2012-2013,2025-2026
14B00367,EXTENSION TUUTINENTSA,MORONA SANTIAGO,TAISHA,TUUTINENTZA,Fiscal,Rural,14,2012-2013,2025-2026
14B00371,EXTENSION YAUPI,MORONA SANTIAGO,LOGROÃO,YAUPI,Fiscal,Rural,14,2012-2013,2025-2026
14B00508,SAN LUIS,MORONA SANTIAGO,PALORA,SANGAY (CAB EN NAYAMANACA),Fiscal,Rural,14,2012-2013,2025-2026
14B00359,YAASNUNKA,MORONA SANTIAGO,TAISHA,TUUTINENTZA,Fiscal,Rural,14,2012-2013,2025-2026
22B00176,PATIHUA,ORELLANA,LA JOYA DE LOS SACHAS,SAN SEBASTIAN DEL COCA,Fiscal,Rural,10,2012-2013,2021-2022
22H00520,SAN JOSE DEL  CHAMANAL,ORELLANA,LA JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Fiscal,Rural,14,2012-2013,2025-2026
16B00278,PIENTSA,PASTAZA,PASTAZA,RIO CORRIENTES,Fiscal,Rural,14,2012-2013,2025-2026
17H03604,ACADEMIA AERONAUTICA MAYOR PEDRO TRAVERSARI N 2,PICHINCHA,QUITO,CHILLOGALLO,Particular,Urbana,14,2012-2013,2025-2026
